code,name,trade,percent,category,tilte1,tilte2
000400,许继电气,9.94,0.811,一带一路;智能电网;MSCI潜,,
600415,小商品城,5.09,0.792,一带一路;双十一;健康中国,,
000862,银星能源,3.82,0.792,一带一路;低碳;仪电仪表,,
601318,中国平安,61.19,0.791,智慧城市;上海金改;MSCI概,,
601989,中国重工,5.2,0.775,一带一路;军工改制;央企国资改,,
300025,华星创业,5.21,0.774,智慧城市;电子信息;云计算,,
300300,汉鼎宇佑,19.62,0.77,智慧城市;人工智能;智能医疗,,
000918,嘉凯城,6.65,0.758,智慧城市;新型城镇化;G20峰,,
601899,紫金矿业,3.99,0.758,一带一路;MSCI概念;稀缺资,,
600100,同方股份,11.07,0.728,智慧城市;海绵城市;智能家居,,
002609,捷顺科技,14,0.719,智慧城市;智慧停车;智能交通,,
002236,大华股份,23.97,0.714,智慧城市;智能终端;智能家居,,
000157,中联重科,4.26,0.709,一带一路;一号文件;公路建设,,
600540,新赛股份,4.27,0.708,一带一路;菜籽粕;棉花种植,,
000528,柳工,9.98,0.706,一带一路;高端装备;地方国资改,,
603966,法兰泰克,15.95,0.694,一带一路;机械装备,,
002090,金智科技,19.18,0.682,智慧城市;智慧停车;智能电网,,
603111,康尼机电,11.88,0.678,一带一路;铁路基建;智能穿戴,,
002135,东南网架,6.41,0.628,一带一路;新型城镇化;台风,,
601766,中国中车,9.69,0.623,一带一路;铁路混改;铁路基建,,
002302,西部建设,14.59,0.621,一带一路;海绵城市;新疆振兴,,
600026,中远海能,4.93,0.612,一带一路;MSCI概念;央企整,,
601618,中国中冶,3.71,0.542,一带一路;保障房;中字头股票,,
601106,*ST一重,3.83,0.525,一带一路;ST板块;中字头股票,,
603018,中设集团,17.51,0.517,一带一路;智能交通;中科系,,
600190,锦州港,3.9,0.516,一带一路;中韩自贸区;参股券商,,
600706,曲江文旅,17.8,0.508,一带一路;西咸新区;陕西自贸区,,
601186,中国铁建,9.91,0.507,一带一路;铁路基建;PPP概念,,
600010,包钢股份,2.03,0.495,一带一路;螺纹钢;稀土整合,,
000680,山推股份,4.13,0.487,一带一路;地方国资改革;央企国,,
300103,达刚路机,10.84,0.463,一带一路;公路建设;新型城镇化,,
000877,天山股份,9.12,0.441,一带一路;参股券商;西部开发,,
600166,福田汽车,2.29,0.439,智慧城市;智能交通;特朗普访华,,
000032,深桑达A,9.39,0.428,智慧城市;央企国资改革;央企整,,
000610,西安旅游,9.58,0.419,一带一路;地方国资改革;陕西自,,
600778,*ST友好,4.89,0.411,一带一路;干细胞;地方国资改革,,
002288,超华科技,5.38,0.373,智慧城市;参股民营银行;安防,,
000090,天健集团,8.75,0.344,一带一路;工业用地;地方国资改,,
601866,中远海发,2.98,0.337,一带一路;央企控股;MSCI概,,
600317,营口港,2.99,0.336,一带一路;MSCI潜力股;中韩,,
000507,珠海港,9.97,0.302,一带一路;珠港澳物流合作园;新,,
601028,玉龙股份,7.02,0.286,一带一路;煤层气;股权转让,,
002475,立讯精密,21.75,0.277,一带一路;智能终端;智能音箱,,
600170,上海建工,3.65,0.275,一带一路;浦东前滩;MSCI概,,
600528,中铁工业,11.35,0.265,一带一路;铁路基建;成都天府新,,
600326,西藏天路,7.79,0.257,一带一路;黄金;涉矿,,
601789,宁波建工,4,0.251,一带一路;舟山自贸区;杭州湾大,,
300203,聚光科技,28.72,0.244,智慧城市;海绵城市;废气处理,,
600581,八一钢铁,4.88,0.205,一带一路;新疆振兴;央企国资改,,
600023,浙能电力,5.16,0.194,一带一路;MSCI概念;地方国,,
002512,达华智能,10.77,0.186,智慧城市;智能穿戴;智能手表,,
601727,上海电气,5.86,0.171,一带一路;智能交通;工业4.0,,
603333,明星电缆,5.9,0.17,一带一路;电缆;核电,,
600888,新疆众和,6.04,0.166,一带一路;新疆振兴;国开行,,
002415,海康威视,39.29,0.153,智慧城市;智能终端;智能交通,,
300168,万达信息,20.5,0.098,智慧城市;智能医疗;智能交通,,
000022,深赤湾A,0,0.0,一带一路;央企国资改革;招商系,,
600798,宁波海运,0,0.0,一带一路;舟山新区;黄金水道,,
600198,*ST大唐,0,0.0,智慧城市;智能穿戴;智能终端,,
300603,立昂技术,0,0.0,智慧城市;人工智能;新疆振兴,,
300090,盛运环保,0,0.0,一带一路;PPP概念;废气处理,,
002309,中利集团,0,0.0,一带一路;智能电网;分布式发电,,
002161,远望谷,0,0.0,智慧城市;智能终端;铁路基建,,
002051,中工国际,0,0.0,一带一路;涉矿;央企整合,,
000939,凯迪生态,0,0.0,一带一路;电力改革;垃圾发电,,
000711,京蓝科技,0,0.0,智慧城市;智能建筑;智能医疗,,
