code,name,trade,percent,category,tilte1,tilte2
300649,杭州园林,32.59,0.339,雄安新区;园林开发;杭州亚运会,,
002055,得润电子,17.81,0.338,新能源汽车;共享汽车;无线充电,,
002278,神开股份,11.9,0.337,页岩气;海洋经济;可燃冰,,
002088,鲁阳节能,15.03,0.334,新材料概念;气凝胶;低碳,,
601218,吉鑫科技,3.01,0.333,新能源;融资融券;风电,,
000537,广宇发展,12.19,0.33,央企国资改革;环渤海;土地流转,,
603609,禾丰牧业,9.12,0.33,猪肉;生态农业;沪股通,,
603335,迪生力,9.52,0.316,新股与次新股,,
000509,华塑控股,3.23,0.311,西部开发;股权转让;票交所,,
000400,许继电气,9.82,0.306,一带一路;MSCI潜力股;中原,,
000403,ST生化,32.8,0.306,血液制品;生物医药;ST板块,,
600295,鄂尔多斯,10.41,0.289,羊绒;多晶硅;金属锰,,
600647,同达创业,14.04,0.286,央企国资改革;上海国资改革;数,,
002554,惠博普,3.57,0.281,油气开采;一带一路;油气装备,,
000949,新乡化纤,3.69,0.272,油价下调;河南国资改革;地方国,,
300420,五洋停车,7.57,0.265,移动互联网;大数据;智慧停车,,
600768,宁波富邦,11.77,0.256,舟山自贸区;舟山新区;铝材加工,,
601789,宁波建工,3.99,0.251,舟山自贸区;杭州湾大湾区;杭州,,
300055,万邦达,15.95,0.251,雄安环保;美丽中国;垃圾发电,,
000638,万方发展,8.11,0.247,增强现实;健康中国;大数据,,
002441,众业达,8.21,0.244,智能电网;特斯拉;电子商务,,
002489,浙江永强,4.11,0.244,在线旅游;体育产业;人民币贬值,,
002864,盘龙药业,58.15,0.241,新股与次新股;中医药,,
000762,西藏矿业,12.47,0.241,稀缺资源;锂矿;小金属,,
600635,大众公用,4.21,0.238,西气东输;参股基金;上海科创概,,
000159,国际实业,4.23,0.237,一带一路;新疆振兴;稀缺资源,,
000959,首钢股份,4.29,0.233,循环经济;雄安基建;地方国资改,,
300510,金冠电气,26.91,0.224,智能电网;仪电仪表;膜材料,,
600117,西宁特钢,4.49,0.223,稀缺煤;轧板;地方国资改革,,
000863,三湘印象,4.55,0.22,租售同权;建筑节能;绿色建筑,,
600070,浙江富润,9.38,0.214,小额贷款;参股保险;节能环保,,
600285,羚锐制药,9.93,0.202,医疗改革;中医药;独家医药品种,,
002711,欧浦智网,9.94,0.201,物流电商平台;互联网金融;互联,,
603022,新通联,9.95,0.201,智能终端,,
300276,三丰智能,15.07,0.2,智能物流;工业互联网;证金持股,,
600337,美克家居,5.15,0.194,新疆振兴;国开行;智能物流,,
002697,红旗连锁,5.34,0.188,移动购物;共享单车;腾讯概念,,
002736,国信证券,10.66,0.188,移动互联网;地方国资改革;MS,,
603588,高能环境,11.15,0.18,一带一路;固废处理;垃圾发电,,
600478,科力远,5.61,0.179,新材料概念;稀有金属;涉矿,,
600864,哈投股份,5.69,0.176,中朝贸易区;参股券商;振兴东北,,
600405,动力源,5.69,0.176,仪电仪表;充电桩;沪股通,,
603289,泰瑞机器,17.13,0.175,新股与次新股,,
600530,交大昂立,6.07,0.165,小额贷款;参股券商;医保,,
600332,白云山,37.15,0.162,乙肝;O2O概念;狂犬病,,
603648,畅联股份,18.62,0.162,自由贸易港;新股与次新股,,
000953,*ST河化,6.9,0.145,央企整合;股权转让;东盟北部湾,,
002823,凯中精密,14.22,0.141,新能源汽车,,
000822,山东海化,7.54,0.133,央企国资改革;基因测序;烧碱,,
300128,锦富技术,8.46,0.118,智能终端;云计算;智能家居,,
002435,长江润发,17.4,0.115,中科院概念;电梯物联网;纳米抗,,
600579,天华院,9.17,0.109,央企整合;央企国资改革;节能环,,
600715,文投控股,9.27,0.108,振兴东北;地方国资改革;影视娱,,
603717,天域生态,19.19,0.104,园林开发;美丽中国;雄安新区,,
000056,皇庭国际,10,0.1,小额再贷款;参股保险;融资租赁,,
300288,朗玛信息,22.11,0.091,虚拟运营商;网络游戏;互联网平,,
603101,汇嘉时代,12.22,0.082,新零售,,
600803,新奥股份,12.42,0.081,油气开采;蜱虫;油价上调,,
603078,江化微,55.12,0.073,元器件;芯片概念;芯片材料,,
002573,清新环境,14.35,0.07,再生水;PM2.5;天然气,,
603156,养元饮品,87.34,0.057,新股与次新股,,
002281,光迅科技,24.65,0.041,武汉光谷;东湖高新园区;光纤,,
002768,国恩股份,24.79,0.04,新材料概念;充电桩;小米概念,,
000564,供销大集,0,0.0,西咸新区;西安自贸区;农村电商,,
600868,梅雁吉祥,4.17,0.0,新能源;恒大概念;融资融券,,
601619,嘉泽新能,0,0.0,新能源;风电;新股与次新股,,
600141,兴发集团,15.3,0.0,稀缺资源;制冷剂;融资融券,,
600777,新潮能源,0,0.0,页岩气;油气开采;海底隧道,,
300598,诚迈科技,37.38,0.0,移动互联网;芯片概念,,
002161,远望谷,0,0.0,智能终端;无人零售;迪士尼,,
603659,璞泰来,0,0.0,新能源汽车;新股与次新股;新能,,
300090,盛运环保,0,0.0,一带一路;PPP概念;废气处理,,
000629,*ST钒钛,0,0.0,中澳自贸区;循环经济;央企整合,,
600745,闻泰科技,0,0.0,移动互联网;无人驾驶;虚拟现实,,
300393,中来股份,33.11,0.0,新能源;光伏概念;太阳能,,
000973,佛塑科技,4.69,0.0,新能源;低碳;特斯拉,,
002468,申通快递,23.52,0.0,物流骨干网;智能物流;深股通,,
600750,江中药业,0,0.0,医疗改革;高校;鄱阳湖经济区,,
002312,*ST三泰,0,0.0,智能物流;电子信息;互联网保险,,
000593,大通燃气,0,0.0,西气东输;供气;雄安新区,,
002729,好利来,0,0.0,证金持股;机构重仓,,
000566,海南海药,0,0.0,医疗器械;三沙;海南旅游岛,,
300238,冠昊生物,0,0.0,医疗器械;人脑工程;人工角膜,,
600416,湘电股份,9.23,0.0,仪电仪表;低碳;海上风电,,
000022,深赤湾A,0,0.0,一带一路;央企国资改革;招商系,,
002857,三晖电气,0,0.0,仪电仪表;高送转,,
300146,汤臣倍健,0,0.0,智能医疗;基因测序;迪士尼,,
300603,立昂技术,0,0.0,新疆振兴;智慧城市;人工智能,,
300049,福瑞股份,0,0.0,医疗改革;中医药;虫草涨价,,
002047,宝鹰股份,0,0.0,一带一路;智慧城市;物联网,,
600084,中葡股份,0,0.0,新疆旅游;葡萄酒替白酒;新疆振,,
601880,大连港,2.44,0.0,一带一路;中韩自贸区;环渤海,,
600856,中天能源,0,0.0,中朝贸易区;新能源;油品升级,,
601012,隆基股份,33.75,0.0,新能源;超硬材料;MSCI潜力,,
300106,西部牧业,6.07,0.0,新疆建设兵团;家庭农场;奶牛养,,
600256,广汇能源,4.1,0.0,新疆电源项目;新疆振兴;优先股,,
603066,音飞储存,0,0.0,智能物流;双十一;并购重组,,
300662,科锐国际,0,0.0,新股与次新股;O2O概念,,
002122,*ST天马,0,0.0,中澳自贸区;参股保险;股权转让,,
000950,*ST建峰,0,0.0,重庆国资改革;煤化工;两江新区,,
300192,科斯伍德,8.03,0.0,新材料概念;在线教育;石墨烯油,,
000520,长航凤凰,3.16,0.0,债转股;低价股,,
000838,财信发展,4.71,0.0,央企整合;两江新区;污水处理,,
600871,*ST油服,2,0.0,雄安新区;地热能;央企国资改革,,
600939,重庆建工,5.9,0.0,重庆自贸区;重庆国资改革;海绵,,
600335,国机汽车,0,0.0,央企整合;滨海新区;环渤海,,
601628,中国人寿,24.37,0.0,央企国资改革;互联网保险;中字,,
002059,云南旅游,0,0.0,央企国资改革;美丽中国,,
603603,博天环境,0,0.0,雄安新区;美丽中国;污水处理,,
000657,中钨高新,11.14,0.0,小金属;新材料概念;钨,,
600610,中毅达,0,0.0,园林开发;PPP概念;美丽中国,,
002565,顺灏股份,5.64,0.0,造纸转暖;环保包装;电子烟,,
600226,瀚叶股份,0,0.0,小金属;互联网金融;参股基金,,
002601,龙蟒佰利,0,0.0,忆阻器;纳米纸;小额贷款,,
600798,宁波海运,0,0.0,舟山新区;黄金水道;地方国资改,,
600724,宁波富达,0,0.0,舟山自贸区;地方国资改革;舟山,,
000713,丰乐种业,0,0.0,早籼稻;地方国资改革;棉,,
603917,合力科技,23.68,0.0,新股与次新股,,
601360,三六零,0,0.0,云计算;区块链;大数据,,
002574,明牌珠宝,6.87,0.0,在线教育;奢侈品;租售同权,,
300454,深信服,0,0.0,云计算;网络安全,,
002726,龙大肉食,0,0.0,猪肉;机构重仓,,
600171,上海贝岭,14.47,0.0,央企国资改革;央企整合;指纹技,,
600576,祥源文化,6,0.0,在线教育;IP概念;小额贷款,,
002121,科陆电子,0,0.0,无线充电;兜底增持;电力改革,,
600595,中孚实业,3.93,0.0,中原经济区;国际板;融资融券,,
603699,纽威股份,20.21,0.0,页岩气;核电;证金持股,,
600210,紫江企业,4,0.0,饮料包装;新兴板概念;融资融券,,
300016,北陆药业,0,0.0,细胞免疫治疗;老龄化;焦虑症,,
300631,久吾高科,25.15,0.0,盐湖提锂;锂电原料,,
603880,南卫股份,0,0.0,新股与次新股;并购重组;医疗器,,
600688,上海石化,5.78,0.0,线型;航运;MSCI概念,,
601988,中国银行,3.8,0.0,央视财经50;中字头股票;MS,,
600219,南山铝业,3.11,0.0,物流电商平台;MSCI潜力股;,,
300586,美联新材,0,0.0,新材料概念;锂电池;高送转,,
600794,保税科技,0,0.0,油价下调;物流电商平台;乙二醇,,
002872,天圣制药,0,0.0,中医药;新股与次新股;并购重组,,
300491,通合科技,0,0.0,雄安交通;汽车电子;智能电网,,
002607,亚夏汽车,0,0.0,职业教育;充电桩;汽车电商,,
000633,合金投资,0,0.0,新材料概念;健康中国;涉矿,,
600189,吉林森工,0,0.0,小额贷款;美丽中国;纤维板,,
002647,民盛金科,0,0.0,新材料概念;股权转让;并购重组,,
600148,长春一东,0,0.0,央企整合;央企国资改革;振兴东,,
600067,冠城大通,5.14,0.0,游艇;金控平台;海峡西岸,,
600099,林海股份,8,0.0,央企整合;央企国资改革;光伏概,,
002129,中环股份,0,0.0,新材料概念;参股新三板;滨海新,,
600432,*ST吉恩,0,0.0,小金属;地方国资改革;厄尔尼诺,,
601258,庞大集团,2.22,0.0,职业教育;MSCI潜力股;共享,,
300606,金太阳,24.97,-0.04,新材料概念,,
603365,水星家纺,22.98,-0.044,新股与次新股,,
002159,三特索道,19.62,-0.051,中部崛起;收入改革,,
300271,华宇软件,19.2,-0.052,依法治国概念;二维码识别;SA,,
002491,通鼎互联,13.14,-0.076,移动互联网;参股新三板;大数据,,
600847,*ST万里,11.63,-0.086,新能源;ST板块,,
